"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:28:39 GMT 2022","704715","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:21:33 GMT 2022","278043","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:23:02 GMT 2022","367861","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:17:02 GMT 2022","7380","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Wed Jul 13 09:16:55 GMT 2022","Wed Jul 13 09:16:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
