"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:48:49 GMT 2022","74301","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:50:22 GMT 2022","167842","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:49:35 GMT 2022","86242","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:59 GMT 2022","50731","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:48:14 GMT 2022","39958","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:47:56 GMT 2022","21200","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:47:57 GMT 2022","22198","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:52 GMT 2022","43378","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:49 GMT 2022","40044","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:48:13 GMT 2022","38075","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:48:44 GMT 2022","69678","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"skipped","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:09 GMT 2022","764","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:49:42 GMT 2022","127486","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:49:11 GMT 2022","62984","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:09 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:09 GMT 2022","530","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"failed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:58:36 GMT 2022","661583","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:48:12 GMT 2022","37455","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:53 GMT 2022","44847","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:51:17 GMT 2022","222781","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"skipped","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:09 GMT 2022","711","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:09 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:47:43 GMT 2022","8037","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:09 GMT 2022","718","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:48:07 GMT 2022","32989","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:56 GMT 2022","47701","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 09 11:47:35 GMT 2022","Sat Jul 09 11:48:22 GMT 2022","47384","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Sat Jul 09 11:48:09 GMT 2022","Sat Jul 09 11:48:09 GMT 2022","907","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
